heel_x,heel_y,heel_pressure,brake_overlap,accel_overlap,safety,p_heel_x_min,p_heel_x_max,p_heel_y_min,p_heel_y_max,p_heel_pressure,p_brake_overlap,p_accel_overlap
"[0.4265, 0.7064]","[0.228, 0.3444]",28.995009373476325,0.0,23.522723569216865,0,0.2935564322234657,0.9274250923023366,0.5751767154308962,0.3745562581117753,0.35909938320120605,1.0,0.5171611218413412
"[0.5253, 0.7306]","[0.2033, 0.2722]",47.26630246269172,0.0,33.979845575628815,0,0.7182288582659029,0.6625077536650928,0.9479469169118552,0.5777402561892042,0.5448300824031646,1.0,0.6906415688393118
"[0.405, 0.6077]","[0.1683, 0.2836]",36.851462431478,0.0,23.480909119801797,0,0.1746642899872488,0.1873160731054725,0.5258321840002469,0.7429447312281889,0.7930299313995088,1.0,0.514459821840441
"[0.4712, 0.6931]","[0.2892, 0.3474]",37.96788991574361,0.0,23.130715001382825,1,0.680737681552267,0.9217413330633137,0.07449443274180036,0.34350449104808023,0.8655272429939709,1.0,0.49212778631434373
"[0.4881, 0.7239]","[0.218, 0.2993]",55.26686634126517,0.0,34.13473293105504,0,0.8645219362620759,0.7329879385174431,0.7183603792351334,0.9882527783908406,0.20328826377434994,1.0,0.6792598855172157
"[0.5348, 0.6549]","[0.2161, 0.3483]",31.01573351956052,0.0,28.62288559219433,0,0.6192566020659823,0.5192478037005666,0.7480682569645571,0.333733361132283,0.4540447515212347,1.0,0.8904684771194923
"[0.5811, 0.7138]","[0.1996, 0.3103]",41.095525266105454,0.0,10.724788642832529,1,0.24666065215827948,0.8436952031287281,0.993589165819817,0.8367761489896203,0.9272591664091956,1.0,0.053914716635593045
"[0.5165, 0.7249]","[0.1811, 0.272]",51.45553352382767,0.0,15.444430786879105,0,0.8139549654177236,0.722219973563298,0.7055277798952637,0.575100347211622,0.33976595663504217,1.0,0.14551514405642973
"[0.5544, 0.7258]","[0.1937, 0.3071]",49.709409860627204,0.0,18.527335085385367,0,0.43709899590198675,0.712425577691761,0.9004032229163181,0.8865076714797037,0.41844756978553566,1.0,0.2512714984079967
"[0.4325, 0.6849]","[0.2583, 0.3565]",38.08464798975193,0.0,21.17028093886026,0,0.334596030817339,0.829635540454299,0.24328190167371866,0.25815294559577207,0.8731861996822374,1.0,0.37725145074893174
"[0.5602, 0.7476]","[0.222, 0.3224]",36.5331294297681,0.0,34.14423329478638,0,0.39000632711491034,0.49681715605650467,0.6596340220257806,0.6541780160271415,0.7726534032740598,1.0,0.6785641063751537
"[0.6364, 0.759]","[0.1217, 0.2414]",19.13421444974882,0.0,32.18938847071636,1,0.05130083038834125,0.39894405690112245,0.11729616590347731,0.24114367485072485,0.08206722787778274,1.0,0.8266976849009557
"[0.4672, 0.6164]","[0.2023, 0.2805]",27.32506008801765,0.0,40.652793716991994,0,0.6388787710451924,0.2325380490229947,0.9632984880336025,0.6962364350299722,0.29085629987359407,1.0,0.2867495248185923
"[0.5017, 0.5917]","[0.2707, 0.3719]",43.820310718896806,0.0,37.52801822941771,0,0.9802625653846503,0.12198296465899451,0.15743998544775095,0.15045222657520346,0.7502124630102903,1.0,0.45156901117922676
"[0.5848, 0.7755]","[0.1961, 0.2868]",38.34541373269317,0.0,40.71902956182658,0,0.22556941674334519,0.28100475327563146,0.9383395225238574,0.7912267502025787,0.8903335271116941,1.0,0.28376362229214314
"[0.4923, 0.6848]","[0.1518, 0.2042]",40.899124942794714,0.0,36.08396191459123,1,0.9122625826886281,0.8275591008713242,0.3346941227827257,0.05535695424708989,0.9402727315295114,1.0,0.5429247368357624
"[0.5927, 0.7757]","[0.2895, 0.3619]",52.471043315608725,0.0,32.0967930909149,1,0.1853202701149933,0.27925234177606695,0.07336138770051874,0.21560396110940405,0.29868680374615675,1.0,0.833917975503565
"[0.4519, 0.695]","[0.2038, 0.3508]",25.75212269125271,0.0,40.99351742287656,0,0.4917251938709877,0.9433458879972619,0.9398550284046825,0.3094503975323952,0.23510019622924516,1.0,0.27161467130949235
"[0.5633, 0.8113]","[0.1914, 0.303]",37.1658363732082,0.0,39.194127917401,0,0.36559907329158425,0.11192135186614433,0.8638878048048824,0.952628170823835,0.8132927637392996,1.0,0.3578797010620648
"[0.5113, 0.7045]","[0.205, 0.2653]",42.264531560934614,0.0,33.76095367553991,0,0.8717905460096553,0.9489545231203903,0.9203901326677123,0.48755009632683266,0.8503193584216902,1.0,0.7068459980963753
"[0.5582, 0.6728]","[0.2664, 0.3202]",31.55008074910581,0.0,42.71071870860142,0,0.4058315850879478,0.6975916842237488,0.1841821186004271,0.686378012051192,0.48133317701904577,1.0,0.20370308134789272
"[0.5815, 0.8062]","[0.18, 0.2766]",57.177725367129,0.0,6.542117574966035,2,0.2440915740398063,0.12912711241990582,0.6892025141855045,0.6403311184136276,0.15229352151573158,1.0,0.018986891224691972
"[0.4672, 0.6894]","[0.2225, 0.3693]",50.90304161935777,0.0,27.0953682585955,0,0.6392388126544796,0.879648649710116,0.6525307786789651,0.16545362502944017,0.36356827599575847,1.0,0.7714619196965735
"[0.4373, 0.6497]","[0.2245, 0.3189]",43.48159992506507,0.0,26.94209534348269,0,0.3707477059716131,0.4725855897815042,0.6242869881005305,0.7056320796307423,0.7717142404661862,1.0,0.7597641882828534
"[0.4535, 0.6927]","[0.1902, 0.3294]",61.530781351943034,0.0,41.526828774815705,1,0.5061103668663572,0.9171210820293698,0.8443328431732054,0.5566360633277827,0.07277618175885248,1.0,0.24904057192786977
"[0.5504, 0.7038]","[0.2005, 0.3111]",22.013256644678293,0.0,45.713949969507695,0,0.47120314077547043,0.9562127245732851,0.9913569943525339,0.824320830723547,0.13390080116430766,1.0,0.11609092737337338
"[0.3659, 0.6462]","[0.1859, 0.3001]",39.907284626731816,0.0,15.498206297897374,1,0.05536391002394061,0.44239861261183966,0.7784422962317717,0.9988823970920826,0.9938353809266682,1.0,0.1470085063436507
"[0.5574, 0.7191]","[0.2619, 0.3218]",44.39604362720873,0.0,44.111671741492756,0,0.4119164013322816,0.785405644746716,0.2160023568472016,0.6629847873574475,0.7141136468073825,1.0,0.15819532672812364
"[0.4527, 0.6827]","[0.1513, 0.2794]",29.025339438472933,0.0,18.285548139737312,0,0.4991246594798143,0.8043353541145244,0.3302893901540406,0.6810597839352854,0.3604252671690755,1.0,0.2414198784557966
"[0.6026, 0.7351]","[0.1401, 0.2301]",43.60857450181274,0.0,18.587847544391774,0,0.14266496999825948,0.615850365687955,0.23128297824414323,0.16210714767948253,0.76363217899601,1.0,0.253780361556076
"[0.3749, 0.5377]","[0.2116, 0.3375]",26.72101007454546,0.0,27.65714297672635,2,0.0740291428108784,0.02044861296573418,0.8160531079001836,0.4529657645627384,0.2684744795748435,1.0,0.8147631849650232
"[0.4225, 0.6831]","[0.2375, 0.313]",48.28668781929104,0.0,26.817935278674156,0,0.2681005331757459,0.8095930544945971,0.4537115655166465,0.7942932733247301,0.48984377772908927,1.0,0.7503283236792123
"[0.404, 0.5936]","[0.2166, 0.3219]",52.69401721754688,0.0,14.415827202831235,0,0.17037454359752147,0.12848912746925253,0.7405854799373277,0.6618881928318747,0.2901307788334536,1.0,0.11913436304409444
"[0.4336, 0.6672]","[0.211, 0.3216]",43.26800081353994,0.0,36.49877973492567,0,0.34304058951717176,0.6396281304520708,0.8254180661043051,0.6658987133041526,0.7853656760246057,1.0,0.5157710471156982
"[0.5101, 0.7196]","[0.1895, 0.2849]",17.76642621922065,0.0,36.79402424726602,1,0.8850397108509142,0.7794877872998567,0.8334941695401799,0.7621624763281671,0.06391134353324113,1.0,0.49688291395859707
"[0.4913, 0.6871]","[0.2254, 0.3376]",28.398477746007586,0.0,40.54041596163671,0,0.9016044554680701,0.8543187379141263,0.6110167806605672,0.452442213015262,0.3336472639085206,1.0,0.2918638734275347
"[0.4575, 0.7121]","[0.2022, 0.2942]",46.77652003855793,0.0,25.66544670222135,0,0.5439489395778467,0.86305173435627,0.9653247890405053,0.9073627783763335,0.5722710291600612,1.0,0.6646840116639869
"[0.4952, 0.6857]","[0.1903, 0.2708]",40.25438372214839,0.0,29.604172850275514,0,0.9451270328865681,0.8383058441958972,0.8454141453291997,0.5589453246941418,0.983087196360632,1.0,0.9684258080923654
"[0.5478, 0.6766]","[0.1634, 0.3116]",7.671968587690145,0.0,29.695728350973575,2,0.494534118274069,0.7380403628252935,0.4646826112941549,0.8164355183599583,0.007059961023761212,1.0,0.9757263804224787
"[0.4556, 0.6234]","[0.2651, 0.3966]",54.91396460641889,0.0,46.87995441468465,1,0.5254530062408811,0.27397399834529024,0.19297590813600818,0.05345861836016488,0.21393034351966156,1.0,0.09141210400450349
"[0.5314, 0.7534]","[0.142, 0.2192]",41.639878075045985,0.0,1.657552173667817,2,0.6538733668510724,0.44525202424963584,0.2461622372545058,0.10604237110346454,0.8913023098877537,1.0,0.004593413222894944
"[0.5318, 0.7477]","[0.2115, 0.3285]",30.17110403199946,0.0,20.430556510108964,0,0.6491115400101996,0.4958702217550893,0.8186379359964342,0.5684309937041887,0.41274381608492805,1.0,0.3385953449327588
"[0.5544, 0.6918]","[0.144, 0.2217]",51.93946717079997,0.0,30.05540842791798,0,0.4367084808410868,0.906306626147508,0.26250727501190163,0.11732708104689392,0.3197578604459623,1.0,0.9955790697037187
"[0.5479, 0.7189]","[0.2134, 0.2779]",31.869519845117214,0.0,19.14429765084497,0,0.4939854771283807,0.7871035859179659,0.788069185074069,0.6584949488504508,0.498063391788377,1.0,0.27766917447821304
"[0.5294, 0.7062]","[0.1671, 0.2982]",31.738574588749422,0.0,27.416796427288826,0,0.6742818887307994,0.929982804693565,0.5111520974306052,0.970677041048557,0.4911681134158521,1.0,0.7961596764650425
"[0.6294, 0.8148]","[0.1422, 0.191]",44.300231812168434,0.0,28.739244636300906,2,0.06449125790073879,0.10102000074268759,0.24735704475809872,0.02931291390907678,0.7200794208851419,1.0,0.8996721320806392
"[0.5223, 0.6673]","[0.2017, 0.3295]",61.37246151090754,0.0,23.423138912075313,1,0.7501314648634749,0.6399488512794205,0.9735363912897418,0.5556688670534697,0.07490616808261118,1.0,0.5107398502990108
"[0.4941, 0.669]","[0.1886, 0.281]",59.483046135674634,0.0,30.644689261026723,0,0.9333111891564736,0.6579474481854891,0.8194800678625952,0.7040588849935369,0.10446394378692911,1.0,0.948596849001224
"[0.4694, 0.6402]","[0.1192, 0.2129]",44.31653798684928,0.0,36.28149277757814,1,0.6615991593663463,0.39307440081804745,0.10611569925568438,0.08136347945762967,0.7190628920040413,1.0,0.5299061542741779
"[0.4226, 0.6535]","[0.2274, 0.3397]",45.54862790620383,0.0,27.63733554968998,0,0.2690579267539476,0.5064608870820442,0.5831913681378055,0.42685795007224614,0.643804781767167,1.0,0.8132259228992891
"[0.4091, 0.6415]","[0.2487, 0.3661]",49.4979871850179,0.0,25.468052660312644,0,0.19433282808379038,0.40342916337985524,0.330232686270153,0.18604677553422155,0.4286528990801438,1.0,0.6504085240745918
"[0.4496, 0.6438]","[0.272, 0.3472]",24.91619589556781,0.0,28.34235083346128,0,0.4714227103368912,0.4216936546975041,0.14986671245545524,0.3450692328236229,0.20875954690443743,1.0,0.868341956543866
"[0.5036, 0.6879]","[0.2036, 0.3251]",47.72978004582379,0.0,29.925636533544107,0,0.9589843253244462,0.8629701325236203,0.9427232948921273,0.6153279236116034,0.5194792483012072,1.0,0.9940667085071863
"[0.5173, 0.7229]","[0.2001, 0.3035]",31.19111838227766,3.7338812535350367,12.59680434665578,2,0.8052485268887916,0.7440331866511376,0.9977377214772273,0.9435110312928152,0.46290396283153923,0.012801141289860617,0.08180292039503125
"[0.5194, 0.6867]","[0.272, 0.3343]",43.82173680155897,0.0,34.61553917961279,0,0.7816701334209522,0.8497235853767,0.15005372375772072,0.49289671927344403,0.7501223293802907,1.0,0.6444012473508969
"[0.477, 0.6311]","[0.2698, 0.3647]",37.27038846871195,0.0,25.489987705532055,0,0.7425285144380636,0.32519448153595787,0.16245290408180968,0.19533936788692963,0.8200601389172869,1.0,0.6519886628859383
"[0.5728, 0.7352]","[0.2246, 0.3661]",46.01449992537057,0.0,42.615350748110515,0,0.2982370512595881,0.6149979229727826,0.6223862359220779,0.18642179720230778,0.6162245144638274,1.0,0.20711613120199013
"[0.5571, 0.7317]","[0.1372, 0.2875]",41.41724158007752,0.0,35.910534756424745,0,0.41498217296669115,0.6509757324284257,0.20904037806824738,0.8023927506410733,0.905985677991548,1.0,0.554484591204379
"[0.5137, 0.6672]","[0.1973, 0.3188]",3.1236367501443993,0.0,41.70066404219655,2,0.8449391666765753,0.6388820219079019,0.9568326625492363,0.7067084342053427,0.0021189699204721044,1.0,0.2419742470235391
"[0.4576, 0.6641]","[0.2354, 0.2997]",42.14670054046217,0.0,19.889962062850916,0,0.5445511826036111,0.6077137330120621,0.4785007574808261,0.995619531230146,0.8580227309085683,1.0,0.3120146140540915
"[0.5183, 0.7475]","[0.1203, 0.235]",47.705835427591154,0.0,26.286133588125736,0,0.7936368740370355,0.4974095533428423,0.11074004670359092,0.1934257158764755,0.5207738772324919,1.0,0.7103495740373973
"[0.543, 0.6795]","[0.206, 0.3315]",45.35114018006144,0.0,17.57541512542591,0,0.538834189981827,0.7700294003238907,0.9043007503629918,0.5282060941340585,0.65564900413114,1.0,0.2140674477447604
"[0.4126, 0.6136]","[0.28, 0.4018]",38.76896864549705,0.0,22.94808791070674,2,0.2118730542945947,0.21717596248418447,0.10944757693067755,0.04173972686161444,0.9182915972872967,1.0,0.4806912514002484
"[0.5003, 0.6915]","[0.2138, 0.3374]",59.70594030316487,0.0,42.52105424508592,0,0.9963536740228803,0.9036058178822133,0.7821927461506435,0.45480089267499824,0.10055649934869128,1.0,0.21053145135325513
"[0.5089, 0.7226]","[0.2535, 0.3644]",43.736477549459934,0.0,44.87490577922495,0,0.898918067507431,0.7473193388220549,0.2847311597401685,0.19784714404584824,0.7555169791336693,1.0,0.13688528988420062
"[0.4463, 0.6458]","[0.2084, 0.3062]",45.252079602317274,0.0,18.518667051955404,0,0.4428020228960424,0.43842017390155363,0.8665396284252488,0.9008338294019282,0.6616231270046302,1.0,0.25091354126701626
"[0.5405, 0.6823]","[0.2062, 0.2879]",52.533902728606826,0.0,25.417223316827165,0,0.5632391472893192,0.8005841527075102,0.9013662737560715,0.8094893095551485,0.2962578675724752,1.0,0.6467529659821682
"[0.438, 0.5875]","[0.2437, 0.2868]",44.351115996359184,0.0,29.238043279760507,0,0.3754515551375148,0.10790673637160518,0.3819016726975064,0.7914998005788253,0.7169089403368478,1.0,0.9392634259058558
"[0.5796, 0.7808]","[0.1623, 0.2725]",29.223786959029557,0.0,35.856056418097815,0,0.2555819168633735,0.2486194488327066,0.45051672408918797,0.5817921825964831,0.369176084694132,1.0,0.5581405561731795
"[0.5543, 0.7955]","[0.1587, 0.2642]",10.739951034644534,0.0,12.401897364635076,2,0.4379060543778994,0.1726907142544446,0.40833002069190816,0.47448281444421614,0.014754994460570702,1.0,0.07843998228075658
"[0.5291, 0.6406]","[0.2423, 0.359]",34.27454917578302,0.0,13.969999184715615,0,0.6772771713070325,0.39584323687393275,0.39768056608170377,0.23787439838243785,0.6332760314231258,1.0,0.10893463609348962
"[0.5149, 0.7287]","[0.275, 0.3348]",49.1313463105734,0.0,34.896261438724025,0,0.8315194168631808,0.6815775947796971,0.1338380992293165,0.48604641625989586,0.44668960479133557,1.0,0.6243984729069354
"[0.3316, 0.5792]","[0.1507, 0.27]",35.76284402298633,0.0,10.509614310820755,2,0.016148610485186038,0.08439142706615158,0.3239417412715033,0.5489194803940778,0.7240162230887406,1.0,0.051290818916625285
"[0.4337, 0.6276]","[0.2079, 0.3695]",49.61414046738075,0.0,25.532025938611298,0,0.34341794856791685,0.3007264429340305,0.8744288132239529,0.16429743621716963,0.42302839003510373,1.0,0.6550213442998234
"[0.4714, 0.6934]","[0.1953, 0.2977]",41.784738111043275,0.0,31.620918085588407,0,0.6825314300497363,0.9246247735543913,0.9258217184703017,0.963283994408005,0.881768127331766,1.0,0.8712335567178362
"[0.4497, 0.6216]","[0.2145, 0.3127]",55.45679284314622,0.0,34.15665969933117,0,0.4726991562202568,0.26277852294059645,0.7715512024798694,0.799999875833699,0.1977229650534834,1.0,0.6776544459625603
"[0.5453, 0.7405]","[0.2138, 0.323]",36.457399514552066,0.0,28.58281904456168,0,0.5179915481541728,0.5631053274289611,0.7829519410993604,0.6448878452733948,0.7678283400239987,1.0,0.8873026810306134
"[0.6523, 0.7874]","[0.2093, 0.3703]",45.61137791881226,0.0,26.342432809524695,2,0.029623627202485937,0.21171982997511019,0.8526178639493687,0.15996731926408103,0.6400600601837314,1.0,0.7145466184947881
"[0.4763, 0.5825]","[0.2187, 0.288]",46.07062077442431,0.0,38.445708597164796,1,0.7348247947962401,0.09328088470984915,0.7089483281270121,0.8096173014406102,0.6129373377185029,1.0,0.3983504846757009
"[0.4309, 0.6686]","[0.2534, 0.3595]",58.01922247157432,0.0,32.85205926365757,0,0.3235507616633527,0.6538182770853953,0.28589619823062007,0.23440359348192408,0.13319995944474003,1.0,0.7754863802587044
"[0.5338, 0.6944]","[0.2244, 0.3004]",19.520352323988664,0.0,23.5298337804854,1,0.6289253301961328,0.936544073196641,0.6259554103258347,0.9939097702875366,0.08788948659382395,1.0,0.5176211857629198
"[0.6058, 0.7876]","[0.2332, 0.3168]",34.49910070536211,0.0,30.377228966822383,0,0.13076106121685638,0.21100530696405118,0.5070431385644905,0.7374395233991136,0.6466591480069931,1.0,0.9699086200748801
"[0.4544, 0.5989]","[0.1674, 0.2659]",50.18219326466205,0.0,33.831690226561925,0,0.5146443725989673,0.14877392380314486,0.5145734425689483,0.4955632850674926,0.39615060700125815,1.0,0.7015944448196036
"[0.5431, 0.6867]","[0.2661, 0.4066]",58.550757757343774,0.0,47.182372414513814,2,0.5376912466766313,0.849787981875225,0.18592510465802448,0.033078913085167666,0.12212957086668093,1.0,0.0857533512593895
"[0.6128, 0.8058]","[0.1918, 0.3458]",42.88085815170496,0.0,37.86323668291579,0,0.10722741683869277,0.13067501316787022,0.8693869479832269,0.35958449282385574,0.8102748181036799,1.0,0.43167788978454436
"[0.4155, 0.5863]","[0.2218, 0.3352]",36.48755002694216,0.0,42.14556855953944,0,0.22730010466095496,0.10432370473442942,0.662869163773513,0.4809094494140054,0.7697482864952346,1.0,0.22453515248630673
"[0.4156, 0.6307]","[0.1413, 0.23]",49.085420424093336,0.0,23.893926037003702,0,0.2277978134520322,0.3221410754039289,0.24056721042008422,0.16165498781278853,0.44897895018882683,1.0,0.5414595249783004
"[0.4655, 0.6836]","[0.1297, 0.3045]",50.424432102780194,0.0,24.758170937449975,0,0.6224450326762136,0.8151443753542609,0.15972909020415216,0.9285573702419329,0.38500977779435475,1.0,0.6001513289459839
"[0.4623, 0.6752]","[0.2559, 0.3431]",35.68405985599232,0.0,27.646200071870098,0,0.5906530153272211,0.7229287537722364,0.2633222216289448,0.3886651732608073,0.7191001528358409,1.0,0.8139138133149009
"[0.544, 0.7535]","[0.22, 0.3029]",43.96368774613055,0.0,28.564273533618362,0,0.5297787871231993,0.4444579228859904,0.6885278626322365,0.9536115278610137,0.7411677683991136,1.0,0.8858379416563349
"[0.4829, 0.7461]","[0.1501, 0.1968]",54.16632714894364,0.0,19.919750421971095,2,0.8074987923384018,0.5105845142737344,0.3180171543437075,0.03906451178067183,0.23779057404700998,1.0,0.31344248089033855
"[0.4149, 0.5722]","[0.2206, 0.3625]",62.68550791929342,0.0,42.659336265568186,1,0.22384428853576777,0.06778659373079367,0.6804827430154742,0.21149708915067722,0.05869659993998238,1.0,0.20553684620329848
"[0.532, 0.7298]","[0.1637, 0.2928]",48.9112595108235,0.0,38.83351637758792,0,0.6473289335077572,0.6700461508472215,0.4681453932029812,0.8850641507877488,0.45772088517267506,1.0,0.37704631209857464
"[0.4427, 0.688]","[0.2202, 0.3927]",40.529666759987116,0.0,26.943221386984927,1,0.41298099776115704,0.8639032250199796,0.686424567324752,0.06368263394617579,0.9647936879277983,1.0,0.759849931099083
"[0.5512, 0.8018]","[0.2173, 0.2756]",39.3510978875451,0.0,36.417106490138536,0,0.4647264782167272,0.1460349299015147,0.728900514648055,0.6261693621161146,0.9568752699546001,1.0,0.5210610736137659
"[0.4908, 0.6339]","[0.1863, 0.3301]",46.688758686323474,0.0,32.22899163003838,0,0.895210520647861,0.34509281794194224,0.7843260194094764,0.5476957354044547,0.5772565172136068,1.0,0.8236139878286486
"[0.4681, 0.6556]","[0.2461, 0.3482]",38.611925890246596,0.0,37.198279809313746,0,0.6480837944343534,0.5254840788110124,0.35646441731931366,0.3349434997643056,0.9079118303045604,1.0,0.4716309146912868
"[0.5053, 0.7596]","[0.152, 0.2762]",42.27568598826866,0.0,16.5569287647437,0,0.9395841861540237,0.3942908598843343,0.33714357887275437,0.6339573226082993,0.8495908494050094,1.0,0.17884909298870222
"[0.5356, 0.7559]","[0.185, 0.2356]",27.305484825629502,0.0,28.543389268025653,0,0.6109123800103411,0.4242310129228166,0.7642196395775019,0.19753350040657436,0.2901118575721865,1.0,0.884188952625848
"[0.523, 0.7308]","[0.1701, 0.3142]",55.564686357893905,0.0,29.419614720942047,0,0.7426880712506543,0.6600279284357129,0.550091325010791,0.7770037441357975,0.19461150765005908,1.0,0.9537179394040267
"[0.4032, 0.5945]","[0.2213, 0.3449]",26.31778327421586,0.0,36.236420996116514,0,0.1667869128122922,0.13181236757652529,0.6702658193259293,0.3693491010137768,0.2542093490207441,1.0,0.5328626559272869
"[0.54, 0.7246]","[0.1473, 0.2462]",34.81465887456385,0.0,23.715623988178667,0,0.5681150310845866,0.7252020439207187,0.29232779659575925,0.28175966230616845,0.665660187582626,1.0,0.5297173114268852
"[0.4322, 0.6437]","[0.1236, 0.243]",41.17111913022177,0.0,5.000692759176037,2,0.33259605235365275,0.4212806387389133,0.12652210058331487,0.2539140891785475,0.9222552760219473,1.0,0.012421759440066396
"[0.5192, 0.7091]","[0.2444, 0.3215]",63.89184255866367,0.0,19.183002823170796,2,0.7842597416120464,0.896915860753431,0.3742044721769636,0.667684432758352,0.0464823296758887,1.0,0.2793859786539037
"[0.4154, 0.6137]","[0.1846, 0.2672]",34.927804181772075,0.0,29.389520142890927,0,0.22697861698012178,0.21775896120039584,0.7576633852336857,0.5116860075341383,0.6725265715058122,1.0,0.9513209932220643
"[0.5252, 0.7284]","[0.1913, 0.2774]",32.007810232475244,0.0,30.638842255033317,0,0.7187685632886047,0.6854638286534058,0.8612781003243319,0.6506825416425377,0.5054009924894272,1.0,0.9490624128443794
"[0.4652, 0.638]","[0.1535, 0.1979]",33.39019699199447,0.0,46.83748122624984,2,0.6187407891810962,0.3760998887548841,0.35256270819481983,0.041224327071793236,0.5817591859364872,1.0,0.09223035685887332
"[0.4124, 0.6337]","[0.1599, 0.2858]",59.90676601133575,0.0,35.82746440658099,1,0.21077468674996858,0.34345324490921825,0.42272015145839514,0.7759077775957982,0.09713651550189209,1.0,0.5600640050557064
"[0.4845, 0.8011]","[0.1818, 0.3176]",6.251836077927749,0.0,30.815302792314892,2,0.8252516700527284,0.14860198913145048,0.7162075716428216,0.7252700945351719,0.004918141590313978,1.0,0.9350202456816158
"[0.55, 0.679]","[0.2477, 0.3267]",27.967143854216957,0.0,29.676087232185623,0,0.47471141065894074,0.7637297564318347,0.33972663202275233,0.5934113854892074,0.3159872842784547,1.0,0.9741600189593967
"[0.4567, 0.6696]","[0.1639, 0.2744]",72.77546450991463,0.0,41.041833821696926,2,0.5360212170134626,0.6645129716804201,0.4706357451498788,0.608284867885911,0.006308717905749299,1.0,0.2695135967582081
"[0.6023, 0.7719]","[0.2703, 0.3623]",47.090584881899645,0.0,24.098895478425618,0,0.14399767196194282,0.304575683933728,0.15985391801309679,0.21267675542282138,0.5545994380824383,1.0,0.5551166018776588
"[0.462, 0.6851]","[0.1677, 0.2775]",26.72818060792936,3.8024891191497465,28.59716212259401,2,0.5873541129963594,0.8315376353984341,0.5181971057353194,0.6533143426844599,0.2687330338119036,0.01124496545596998,0.8884357731634309
"[0.501, 0.7029]","[0.1821, 0.2633]",39.49698421390274,0.0,19.107418798616983,0,0.9886554785803524,0.9674370043758982,0.7201934460169237,0.4624938259058462,0.9665640812941716,1.0,0.2760400754192883
"[0.5009, 0.7314]","[0.2747, 0.3482]",40.80945479281434,0.0,44.18906048695304,0,0.9897678511885408,0.6540304878468495,0.134936995485389,0.33461569272861214,0.9462198306251239,1.0,0.15592640862282814
"[0.4393, 0.6863]","[0.1927, 0.3242]",50.15350295086727,0.0,33.924989370016135,0,0.38594132419252436,0.8451712425502955,0.8835627294971129,0.627824900024663,0.3974828784398199,1.0,0.6946895966216993
"[0.5244, 0.7321]","[0.1789, 0.277]",62.074024033870764,0.0,22.924767039960543,1,0.7271991863113486,0.6463716393964853,0.6726903072944201,0.644955764209433,0.06584138359363514,1.0,0.4792413408622801
"[0.4454, 0.6906]","[0.1635, 0.3241]",44.66262017535058,0.0,28.85544989681692,0,0.43498579658651104,0.8935596533064248,0.46493847295469004,0.6294322050075474,0.6976078161282186,1.0,0.9088771085266576
"[0.5222, 0.6284]","[0.2534, 0.3548]",33.52254036384447,0.0,35.0965076320628,0,0.7512689833069948,0.306481757378102,0.28526533327310155,0.2729248261559549,0.5893430346393311,1.0,0.6102961532055947
"[0.5499, 0.8136]","[0.2725, 0.3448]",49.44501330517845,0.0,27.492810872777245,0,0.47549653849352125,0.10471893862159945,0.14683955177700123,0.37071287180322965,0.4312324361863271,1.0,0.8020314373830599
"[0.4301, 0.6451]","[0.1489, 0.2857]",31.620967637645666,0.0,24.65529378287399,0,0.31775036016051816,0.43258826394785144,0.3070096507155572,0.775374262949668,0.4850191760500515,1.0,0.5930159699036055
"[0.3337, 0.5768]","[0.1888, 0.3078]",27.599950048131646,0.0,23.457263140156684,2,0.017498964729224298,0.0783837022438063,0.8233898935465486,0.8765903329314102,0.3014459857853369,1.0,0.5129354958368686
"[0.6211, 0.7723]","[0.1927, 0.3145]",18.88109353652266,0.0,33.38961899241115,1,0.08374842874871288,0.3019469567197287,0.8839715985333598,0.7716729352857631,0.0784232588219593,1.0,0.7346384327946229
"[0.6696, 0.8363]","[0.1427, 0.2784]",21.21845926599519,0.0,26.41945720789315,2,0.015414080439707507,0.0514418409195684,0.25172387011544184,0.6658781409637891,0.11755280696033536,1.0,0.7203026936431186
"[0.4728, 0.6786]","[0.2076, 0.288]",29.242658126508736,0.0,25.46242265237254,0,0.6972241345745164,0.7598505864709432,0.8797462899737083,0.8100303093331618,0.3700150592185647,1.0,0.6500032071350803
"[0.3841, 0.5834]","[0.2021, 0.2983]",25.866522787589545,0.0,16.639382449445943,1,0.09786793218682041,0.09590979111160472,0.9661525006199496,0.9729427752932723,0.23888042890608951,1.0,0.1815290892030863
"[0.4757, 0.687]","[0.2482, 0.343]",43.75883832849661,0.0,30.776405765271697,0,0.7285869149424353,0.8530310843497263,0.33524523661632644,0.38938531530620035,0.7541009689282737,1.0,0.9381139643808366
"[0.4611, 0.7045]","[0.2677, 0.3289]",25.607178090111574,0.0,28.187765612080916,0,0.5787609933770863,0.9485501969316724,0.17600324851720295,0.5627807765991075,0.23037173799495647,1.0,0.856192197700591
"[0.5239, 0.6533]","[0.1908, 0.2829]",2.2760043757030743,0.0,26.783516513580352,2,0.7326844541881532,0.5046823765620821,0.8537855868703623,0.7320163564166957,0.001668455818346166,1.0,0.7477191117057139
"[0.4137, 0.6527]","[0.1714, 0.3115]",27.473058704926412,0.0,31.987706774887183,0,0.21773749414696808,0.4989780538114905,0.5672702489429806,0.8182850120501322,0.2965262100223802,1.0,0.8424421342538201
